movie_id,user_id,date_id,total_watch_time,total_views,is_long_view
57212,611,-1,123,1,1
57825,65,-1,148,1,1
57825,524,-1,84,1,1
57825,591,-1,70,1,1
57825,648,-1,112,1,1
57825,727,-1,66,1,1
57825,768,-1,59,1,0
58027,217,-1,138,1,1
58027,260,-1,104,1,1
58027,277,-1,43,1,0
58027,316,-1,175,1,1
58027,347,-1,28,1,0
58027,354,-1,142,1,1
58027,408,-1,155,1,1
58027,465,-1,98,1,1
58027,651,-1,88,1,1
58027,656,-1,47,1,0
58027,759,-1,49,1,0
59053,58,-1,150,1,1
59053,200,-1,178,1,1
59053,208,-1,75,1,1
59053,318,-1,90,1,1
59053,321,-1,77,1,1
59053,543,-1,40,1,0
59053,633,-1,149,1,1
59053,664,-1,121,1,1
62177,28,-1,27,1,0
62177,109,-1,127,1,1
62177,162,-1,174,1,1
62177,356,-1,84,1,1
62177,370,-1,167,1,1
62177,544,-1,40,1,0
62177,593,-1,116,1,1
62835,32,-1,61,1,1
62835,125,-1,61,1,1
62835,293,-1,169,1,1
62835,393,-1,174,1,1
62835,454,-1,83,1,1
62835,609,-1,113,1,1
63755,33,-1,109,1,1
63755,100,-1,121,1,1
63755,205,-1,99,1,1
63755,353,-1,118,1,1
63755,393,-1,88,1,1
63755,397,-1,158,1,1
63755,410,-1,122,1,1
63755,466,-1,151,1,1
63755,490,-1,73,1,1
63755,512,-1,34,1,0
63755,536,-1,151,1,1
63755,786,-1,24,1,0
64084,41,-1,82,1,1
64084,109,-1,75,1,1
64084,148,-1,126,1,1
64084,226,-1,97,1,1
64084,269,-1,57,1,0
64084,392,-1,120,1,1
64084,468,-1,95,1,1
64084,485,-1,137,1,1
64084,552,-1,31,1,0
64084,557,-1,44,1,0
64084,583,-1,172,1,1
64688,16,-1,137,1,1
64688,248,-1,81,1,1
64688,433,-1,83,1,1
64688,564,-1,138,1,1
64688,789,-1,66,1,1
65502,106,-1,22,1,0
65502,115,-1,29,1,0
65502,219,-1,87,1,1
65502,280,-1,45,1,0
65502,312,-1,47,1,0
65502,372,-1,95,1,1
65502,604,-1,169,1,1
65502,687,-1,61,1,1
65502,692,-1,123,1,1
65502,701,-1,142,1,1
65502,779,-1,123,1,1
68726,26,-1,90,1,1
68726,239,-1,72,1,1
68726,390,-1,134,1,1
68726,459,-1,156,1,1
68726,585,-1,50,1,0
68726,644,-1,54,1,0
68726,768,-1,134,1,1
70981,10,-1,79,1,1
70981,22,-1,165,1,1
70981,71,-1,141,1,1
70981,116,-1,88,1,1
70981,213,-1,152,1,1
70981,255,-1,157,1,1
70981,286,-1,85,1,1
70981,414,-1,165,1,1
70981,430,-1,63,1,1
70981,523,-1,138,1,1
70981,686,-1,56,1,0
71672,24,-1,62,1,1
71672,148,-1,83,1,1
71672,240,-1,173,1,1
71672,318,-1,99,1,1
71672,635,-1,58,1,0
72190,93,-1,121,1,1
72190,102,-1,74,1,1
72190,367,-1,157,1,1
72190,391,-1,171,1,1
72190,469,-1,51,1,0
72190,472,-1,95,1,1
72190,549,-1,150,1,1
72190,645,-1,154,1,1
72190,712,-1,158,1,1
73723,431,-1,173,1,1
73723,517,-1,50,1,0
73723,615,-1,79,1,1
73723,617,-1,44,1,0
73723,679,-1,50,1,0
73723,689,-1,142,1,1
73723,690,-1,91,1,1
74997,55,-1,41,1,0
74997,397,-1,176,1,1
74997,485,-1,49,1,0
74997,508,-1,39,1,0
74997,547,-1,115,1,1
74997,647,-1,89,1,1
74997,723,-1,106,1,1
74997,728,-1,44,1,0
74997,764,-1,46,1,0
76338,115,-1,30,1,0
76338,216,-1,96,1,1
76338,329,-1,28,1,0
76338,340,-1,22,1,0
76338,373,-1,78,1,1
76338,481,-1,151,1,1
76338,490,-1,64,1,1
76338,540,-1,62,1,1
76338,565,-1,157,1,1
76338,627,-1,144,1,1
76338,714,-1,41,1,0
76338,756,-1,158,1,1
76492,80,-1,32,1,0
76492,121,-1,22,1,0
76492,378,-1,158,1,1
76492,482,-1,99,1,1
76492,742,-1,42,1,0
77412,9,-1,99,1,1
77412,278,-1,162,1,1
77412,611,-1,29,1,0
77412,643,-1,91,1,1
77412,723,-1,139,1,1
77412,750,-1,175,1,1
77412,769,-1,136,1,1
79871,184,-1,148,1,1
79871,209,-1,175,1,1
79871,287,-1,131,1,1
79871,467,-1,172,1,1
79871,498,-1,20,1,0
79871,532,-1,47,1,0
79871,794,-1,161,1,1
81530,53,-1,90,1,1
81530,82,-1,59,1,0
81530,154,-1,99,1,1
81530,155,-1,45,1,0
81530,158,-1,170,1,1
81530,595,-1,59,1,0
81530,625,-1,149,1,1
82139,72,-1,118,1,1
82139,177,-1,89,1,1
82139,292,-1,130,1,1
82139,379,-1,148,1,1
82139,430,-1,120,1,1
82139,551,-1,135,1,1
82139,583,-1,164,1,1
82139,621,-1,161,1,1
82139,661,-1,97,1,1
82139,694,-1,165,1,1
82139,725,-1,61,1,1
82139,756,-1,76,1,1
82139,795,-1,30,1,0
82690,277,-1,61,1,1
82690,382,-1,120,1,1
82690,393,-1,37,1,0
82690,474,-1,122,1,1
82690,559,-1,179,1,1
82690,607,-1,61,1,1
82690,609,-1,159,1,1
82690,784,-1,82,1,1
82690,797,-1,149,1,1
82702,32,-1,139,1,1
82702,153,-1,158,1,1
82702,300,-1,38,1,0
82702,721,-1,152,1,1
82702,800,-1,119,1,1
87101,56,-1,52,1,0
87101,219,-1,97,1,1
87101,258,-1,61,1,1
87101,421,-1,51,1,0
87101,535,-1,81,1,1
87101,702,-1,31,1,0
87101,745,-1,90,1,1
89602,29,-1,133,1,1
89602,282,-1,85,1,1
89602,297,-1,126,1,1
89602,357,-1,147,1,1
89602,442,-1,91,1,1
89602,521,-1,175,1,1
89602,685,-1,120,1,1
93456,131,-1,32,1,0
93456,163,-1,122,1,1
93456,166,-1,132,1,1
93456,344,-1,98,1,1
93456,347,-1,146,1,1
93456,447,-1,91,1,1
93456,452,-1,180,1,1
93456,458,-1,49,1,0
93456,518,-1,152,1,1
93456,614,-1,180,1,1
93456,665,-1,171,1,1
101299,79,-1,160,1,1
101299,128,-1,68,1,1
101299,419,-1,43,1,0
101299,644,-1,132,1,1
101299,679,-1,76,1,1
101299,688,-1,26,1,0
102899,69,-1,60,1,1
102899,94,-1,115,1,1
102899,369,-1,117,1,1
102899,380,-1,117,1,1
102899,506,-1,99,1,1
102899,598,-1,28,1,0
102899,635,-1,74,1,1
109418,60,-1,55,1,0
109418,418,-1,135,1,1
109418,429,-1,101,1,1
109418,459,-1,169,1,1
109418,607,-1,41,1,0
110143,65,-1,82,1,1
110143,71,-1,143,1,1
110143,150,-1,143,1,1
110143,215,-1,49,1,0
110143,259,-1,30,1,0
110143,375,-1,156,1,1
110143,450,-1,77,1,1
110143,522,-1,105,1,1
110143,552,-1,48,1,0
110143,564,-1,25,1,0
110143,661,-1,126,1,1
110143,695,-1,99,1,1
116613,346,-1,53,1,0
116613,438,-1,177,1,1
116613,530,-1,176,1,1
116613,546,-1,98,1,1
116613,554,-1,39,1,0
116613,565,-1,156,1,1
116613,658,-1,148,1,1
116613,703,-1,123,1,1
117263,227,-1,85,1,1
117263,657,-1,172,1,1
117263,741,-1,77,1,1
117263,798,-1,20,1,0
119450,33,-1,151,1,1
119450,34,-1,108,1,1
119450,132,-1,74,1,1
119450,255,-1,171,1,1
119450,699,-1,61,1,1
119450,760,-1,82,1,1
119450,786,-1,69,1,1
120467,128,-1,77,1,1
120467,193,-1,72,1,1
120467,233,-1,85,1,1
120467,250,-1,108,1,1
120467,317,-1,124,1,1
120467,337,-1,155,1,1
120467,374,-1,43,1,0
120467,391,-1,116,1,1
120467,501,-1,46,1,0
120467,552,-1,174,1,1
120467,582,-1,170,1,1
120467,590,-1,47,1,0
120467,680,-1,163,1,1
120467,681,-1,107,1,1
121514,132,-1,83,1,1
121514,235,-1,134,1,1
121514,271,-1,61,1,1
121514,527,-1,102,1,1
121514,615,-1,33,1,0
121514,666,-1,43,1,0
121514,722,-1,138,1,1
122906,8,-1,53,1,0
122906,26,-1,143,1,1
122906,36,-1,74,1,1
122906,159,-1,76,1,1
122906,310,-1,20,1,0
122906,351,-1,69,1,1
122906,415,-1,174,1,1
122906,511,-1,58,1,0
122906,532,-1,60,1,1
122906,570,-1,78,1,1
122906,593,-1,57,1,0
122906,786,-1,142,1,1
122906,797,-1,25,1,0
125509,262,-1,170,1,1
125509,266,-1,111,1,1
125509,321,-1,170,1,1
125509,446,-1,108,1,1
125509,464,-1,156,1,1
125509,492,-1,150,1,1
125509,526,-1,97,1,1
125509,528,-1,66,1,1
125509,782,-1,46,1,0
136799,2,-1,47,1,0
136799,49,-1,63,1,1
136799,64,-1,81,1,1
136799,122,-1,161,1,1
136799,265,-1,129,1,1
136799,307,-1,123,1,1
136799,762,-1,92,1,1
137113,38,-1,153,1,1
137113,99,-1,68,1,1
137113,266,-1,150,1,1
137113,279,-1,33,1,0
137113,481,-1,166,1,1
137113,553,-1,154,1,1
137113,777,-1,44,1,0
138103,54,-1,163,1,1
138103,154,-1,42,1,0
138103,156,-1,63,1,1
138103,163,-1,25,1,0
138103,266,-1,64,1,1
138103,273,-1,156,1,1
138103,302,-1,69,1,1
138103,483,-1,34,1,0
138103,601,-1,37,1,0
138103,723,-1,99,1,1
138103,735,-1,23,1,0
138103,742,-1,77,1,1
138697,101,-1,176,1,1
138697,403,-1,113,1,1
138697,459,-1,77,1,1
138697,732,-1,98,1,1
140607,37,-1,61,1,1
140607,267,-1,74,1,1
140607,281,-1,68,1,1
140607,326,-1,146,1,1
140607,400,-1,162,1,1
140607,567,-1,121,1,1
140607,660,-1,120,1,1
140607,697,-1,31,1,0
146451,419,-1,85,1,1
146451,434,-1,34,1,0
146451,464,-1,24,1,0
146451,550,-1,62,1,1
146451,594,-1,63,1,1
146451,632,-1,123,1,1
146451,750,-1,152,1,1
160840,108,-1,177,1,1
160840,241,-1,141,1,1
160840,300,-1,99,1,1
160840,305,-1,176,1,1
160840,387,-1,98,1,1
160840,418,-1,110,1,1
160840,552,-1,118,1,1
160840,649,-1,133,1,1
160840,696,-1,113,1,1
160840,735,-1,54,1,0
160840,789,-1,107,1,1
166426,53,-1,166,1,1
166426,134,-1,70,1,1
166426,176,-1,120,1,1
166426,378,-1,104,1,1
166426,651,-1,140,1,1
166426,704,-1,44,1,0
166426,730,-1,141,1,1
166668,107,-1,33,1,0
166668,121,-1,119,1,1
166668,332,-1,165,1,1
166668,389,-1,24,1,0
166668,560,-1,175,1,1
166668,604,-1,38,1,0
166668,674,-1,97,1,1
166668,764,-1,100,1,1
181812,55,-1,26,1,0
181812,84,-1,140,1,1
181812,137,-1,180,1,1
181812,320,-1,62,1,1
181812,349,-1,130,1,1
181812,479,-1,61,1,1
181812,549,-1,28,1,0
181812,797,-1,80,1,1
187017,178,-1,93,1,1
187017,246,-1,89,1,1
187017,523,-1,42,1,0
204082,27,-1,95,1,1
204082,41,-1,125,1,1
204082,493,-1,64,1,1
204082,656,-1,72,1,1
204082,737,-1,37,1,0
204082,748,-1,147,1,1
204082,783,-1,131,1,1
204082,793,-1,143,1,1
214756,14,-1,95,1,1
214756,17,-1,157,1,1
214756,93,-1,124,1,1
214756,199,-1,149,1,1
214756,206,-1,58,1,0
214756,280,-1,31,1,0
214756,516,-1,121,1,1
214756,536,-1,177,1,1
214756,607,-1,172,1,1
214756,714,-1,111,1,1
214756,788,-1,42,1,0
226074,73,-1,128,1,1
226074,323,-1,82,1,1
226074,654,-1,130,1,1
228165,22,-1,27,1,0
228165,40,-1,128,1,1
228165,65,-1,109,1,1
228165,174,-1,53,1,0
228165,177,-1,159,1,1
228165,181,-1,40,1,0
228165,366,-1,31,1,0
228165,397,-1,118,1,1
228165,758,-1,158,1,1
240832,142,-1,71,1,1
240832,349,-1,78,1,1
240832,353,-1,35,1,0
240832,447,-1,147,1,1
240832,538,-1,139,1,1
240832,569,-1,166,1,1
240832,753,-1,115,1,1
242582,12,-1,166,1,1
242582,68,-1,134,1,1
242582,179,-1,169,1,1
242582,411,-1,177,1,1
242582,432,-1,120,1,1
242582,477,-1,168,1,1
242582,771,-1,84,1,1
245891,14,-1,26,1,0
245891,75,-1,29,1,0
245891,121,-1,146,1,1
245891,150,-1,38,1,0
245891,170,-1,152,1,1
245891,281,-1,168,1,1
245891,375,-1,73,1,1
245891,418,-1,24,1,0
245891,435,-1,144,1,1
245891,450,-1,110,1,1
245891,633,-1,179,1,1
245891,711,-1,86,1,1
250546,94,-1,48,1,0
250546,99,-1,43,1,0
250546,117,-1,123,1,1
250546,132,-1,76,1,1
250546,234,-1,170,1,1
250546,235,-1,115,1,1
250546,286,-1,92,1,1
250546,307,-1,113,1,1
250546,383,-1,153,1,1
250546,449,-1,52,1,0
250546,559,-1,168,1,1
250546,649,-1,28,1,0
250546,701,-1,133,1,1
250754,16,-1,37,1,0
250754,110,-1,133,1,1
250754,227,-1,53,1,0
250754,235,-1,80,1,1
250754,306,-1,168,1,1
250754,342,-1,115,1,1
250754,385,-1,174,1,1
250754,393,-1,115,1,1
250754,530,-1,156,1,1
250754,659,-1,49,1,0
251783,101,-1,96,1,1
251783,158,-1,36,1,0
251783,315,-1,86,1,1
251783,366,-1,159,1,1
251783,497,-1,89,1,1
251783,743,-1,25,1,0
254473,63,-1,47,1,0
254473,169,-1,94,1,1
254473,277,-1,54,1,0
254473,390,-1,159,1,1
254473,394,-1,71,1,1
254473,432,-1,167,1,1
254473,685,-1,54,1,0
254473,686,-1,144,1,1
254473,702,-1,24,1,0
259316,82,-1,161,1,1
259316,89,-1,33,1,0
259316,99,-1,74,1,1
259316,130,-1,32,1,0
259316,228,-1,154,1,1
259316,358,-1,61,1,1
259316,516,-1,130,1,1
259316,646,-1,144,1,1
259316,734,-1,39,1,0
259316,757,-1,116,1,1
259693,42,-1,35,1,0
259693,58,-1,68,1,1
259693,86,-1,154,1,1
259693,366,-1,52,1,0
259693,401,-1,78,1,1
259693,577,-1,130,1,1
259693,702,-1,179,1,1
259693,799,-1,145,1,1
260362,19,-1,167,1,1
260362,91,-1,149,1,1
260362,103,-1,160,1,1
260362,183,-1,153,1,1
260362,269,-1,26,1,0
260362,444,-1,107,1,1
260362,482,-1,79,1,1
260362,721,-1,103,1,1
260362,766,-1,160,1,1
260362,793,-1,177,1,1
261037,36,-1,40,1,0
261037,73,-1,31,1,0
261037,102,-1,57,1,0
261037,157,-1,68,1,1
261037,267,-1,106,1,1
261037,271,-1,101,1,1
261037,333,-1,105,1,1
261037,375,-1,24,1,0
261037,638,-1,61,1,1
261037,744,-1,109,1,1
261587,228,-1,104,1,1
261587,234,-1,157,1,1
261587,386,-1,48,1,0
261587,415,-1,42,1,0
261587,657,-1,92,1,1
261905,59,-1,165,1,1
261905,114,-1,27,1,0
261905,125,-1,35,1,0
261905,127,-1,129,1,1
261905,437,-1,94,1,1
261905,451,-1,71,1,1
265195,11,-1,41,1,0
265195,42,-1,131,1,1
265195,83,-1,140,1,1
265195,253,-1,170,1,1
265195,392,-1,69,1,1
265195,570,-1,124,1,1
265195,609,-1,180,1,1
265195,676,-1,48,1,0
265195,755,-1,134,1,1
265195,771,-1,134,1,1
268920,94,-1,142,1,1
268920,319,-1,113,1,1
268920,360,-1,103,1,1
268920,454,-1,27,1,0
268920,461,-1,48,1,0
268920,530,-1,136,1,1
268920,576,-1,131,1,1
269495,37,-1,165,1,1
269495,70,-1,122,1,1
269495,229,-1,131,1,1
269495,236,-1,29,1,0
269495,308,-1,178,1,1
269495,497,-1,46,1,0
270303,304,-1,102,1,1
270303,356,-1,101,1,1
270303,526,-1,141,1,1
270303,582,-1,146,1,1
270303,657,-1,139,1,1
270303,676,-1,148,1,1
270303,690,-1,27,1,0
270303,764,-1,99,1,1
271116,96,-1,39,1,0
271116,429,-1,99,1,1
271116,480,-1,99,1,1
271116,612,-1,73,1,1
271116,640,-1,154,1,1
271116,733,-1,139,1,1
273481,257,-1,70,1,1
273481,431,-1,160,1,1
273481,468,-1,26,1,0
273481,509,-1,78,1,1
273481,665,-1,105,1,1
273481,750,-1,116,1,1
274167,20,-1,44,1,0
274167,185,-1,21,1,0
274167,207,-1,26,1,0
274167,251,-1,135,1,1
274167,366,-1,167,1,1
274167,432,-1,54,1,0
274167,539,-1,26,1,0
274167,559,-1,137,1,1
274857,45,-1,21,1,0
274857,90,-1,111,1,1
274857,304,-1,31,1,0
274857,352,-1,60,1,1
274857,459,-1,68,1,1
274857,502,-1,31,1,0
274857,606,-1,122,1,1
274857,632,-1,45,1,0
274857,728,-1,21,1,0
274857,764,-1,99,1,1
281957,38,-1,48,1,0
281957,187,-1,67,1,1
281957,559,-1,126,1,1
281957,776,-1,147,1,1
284053,66,-1,29,1,0
284053,252,-1,165,1,1
284053,371,-1,165,1,1
284053,378,-1,37,1,0
284053,383,-1,289,2,1
284053,402,-1,174,1,1
284053,547,-1,130,1,1
284053,582,-1,48,1,0
284053,675,-1,48,1,0
284053,683,-1,123,1,1
284053,778,-1,96,1,1
284054,310,-1,101,1,1
284054,354,-1,67,1,1
284054,361,-1,117,1,1
284054,366,-1,67,1,1
284054,386,-1,169,1,1
284054,397,-1,75,1,1
284054,575,-1,85,1,1
284054,746,-1,28,1,0
284054,785,-1,153,1,1
287424,49,-1,59,1,0
287424,361,-1,52,1,0
287424,675,-1,98,1,1
290524,18,-1,111,1,1
290524,22,-1,137,1,1
290524,79,-1,173,1,1
290524,136,-1,61,1,1
290524,219,-1,47,1,0
290524,302,-1,22,1,0
290524,340,-1,40,1,0
290524,453,-1,163,1,1
290524,462,-1,60,1,1
290524,503,-1,167,1,1
290524,630,-1,106,1,1
291870,15,-1,162,1,1
291870,114,-1,150,1,1
291870,127,-1,54,1,0
291870,704,-1,93,1,1
296065,193,-1,168,1,1
296065,234,-1,48,1,0
296065,290,-1,75,1,1
296065,475,-1,30,1,0
296065,529,-1,162,1,1
296065,608,-1,162,1,1
296065,638,-1,145,1,1
296065,645,-1,169,1,1
296065,660,-1,117,1,1
296065,772,-1,176,1,1
297270,128,-1,57,1,0
297270,208,-1,177,1,1
297270,374,-1,173,1,1
297270,422,-1,30,1,0
297270,592,-1,95,1,1
297270,599,-1,161,1,1
297270,603,-1,164,1,1
297270,605,-1,153,1,1
297270,674,-1,174,1,1
297270,754,-1,81,1,1
297270,765,-1,91,1,1
299054,10,-1,77,1,1
299054,117,-1,107,1,1
299054,150,-1,139,1,1
299054,226,-1,151,1,1
299054,231,-1,24,1,0
299054,243,-1,144,1,1
299054,336,-1,97,1,1
299054,352,-1,102,1,1
299054,466,-1,80,1,1
299054,506,-1,144,1,1
299054,754,-1,77,1,1
299537,59,-1,179,1,1
299537,85,-1,67,1,1
299537,120,-1,179,1,1
299537,142,-1,123,1,1
299537,173,-1,107,1,1
299537,785,-1,122,1,1
301528,54,-1,156,1,1
301528,119,-1,128,1,1
301528,159,-1,133,1,1
301528,243,-1,82,1,1
301528,561,-1,129,1,1
301528,605,-1,90,1,1
301528,729,-1,63,1,1
302946,9,-1,134,1,1
302946,139,-1,98,1,1
302946,321,-1,106,1,1
302946,337,-1,161,1,1
302946,567,-1,59,1,0
302946,599,-1,170,1,1
302946,637,-1,62,1,1
302946,655,-1,34,1,0
302946,695,-1,99,1,1
302946,736,-1,174,1,1
302946,742,-1,58,1,0
302946,782,-1,59,1,0
302946,787,-1,73,1,1
308403,16,-1,43,1,0
308403,46,-1,60,1,1
308403,299,-1,105,1,1
308403,312,-1,52,1,0
308403,335,-1,74,1,1
308403,343,-1,49,1,0
308403,555,-1,64,1,1
308403,556,-1,153,1,1
308403,668,-1,29,1,0
308403,754,-1,95,1,1
310097,25,-1,40,1,0
310097,70,-1,168,1,1
310097,86,-1,161,1,1
310097,449,-1,58,1,0
310097,468,-1,130,1,1
310097,489,-1,157,1,1
310097,736,-1,122,1,1
313369,58,-1,76,1,1
313369,250,-1,108,1,1
313369,747,-1,20,1,0
313369,780,-1,63,1,1
324183,91,-1,157,1,1
324183,138,-1,157,1,1
324183,141,-1,110,1,1
324183,526,-1,174,1,1
324183,789,-1,160,1,1
324552,78,-1,22,1,0
324552,90,-1,28,1,0
324552,160,-1,26,1,0
324552,161,-1,89,1,1
324552,213,-1,43,1,0
324552,486,-1,140,1,1
324552,495,-1,89,1,1
324552,535,-1,121,1,1
324552,565,-1,167,1,1
324552,576,-1,126,1,1
324552,679,-1,147,1,1
324552,731,-1,71,1,1
335797,44,-1,145,1,1
335797,51,-1,143,1,1
335797,189,-1,177,1,1
335797,223,-1,153,1,1
335797,303,-1,77,1,1
335797,307,-1,31,1,0
335797,325,-1,157,1,1
335797,389,-1,117,1,1
335797,426,-1,33,1,0
335797,442,-1,154,1,1
335797,474,-1,73,1,1
335797,475,-1,81,1,1
335797,510,-1,58,1,0
335797,545,-1,111,1,1
335797,547,-1,82,1,1
335797,623,-1,164,1,1
335797,689,-1,175,1,1
335797,710,-1,124,1,1
335977,85,-1,123,1,1
335977,359,-1,53,1,0
335977,656,-1,68,1,1
335977,728,-1,58,1,0
337404,82,-1,100,1,1
337404,491,-1,142,1,1
337404,602,-1,80,1,1
337404,638,-1,99,1,1
337404,677,-1,38,1,0
337404,683,-1,47,1,0
337404,725,-1,62,1,1
338953,293,-1,57,1,0
338953,556,-1,55,1,0
339403,1,-1,166,1,1
339403,13,-1,175,1,1
339403,69,-1,111,1,1
339403,83,-1,86,1,1
339403,100,-1,180,1,1
339403,137,-1,100,1,1
339403,162,-1,63,1,1
339403,184,-1,20,1,0
339403,346,-1,158,1,1
339403,368,-1,33,1,0
339403,460,-1,20,1,0
339403,548,-1,170,1,1
339403,592,-1,101,1,1
339403,676,-1,78,1,1
339403,751,-1,66,1,1
339403,774,-1,152,1,1
339403,800,-1,140,1,1
346558,93,-1,81,1,1
346558,339,-1,81,1,1
346558,380,-1,124,1,1
346558,402,-1,107,1,1
346558,411,-1,96,1,1
346558,589,-1,135,1,1
351286,279,-1,89,1,1
351286,312,-1,83,1,1
351286,599,-1,54,1,0
351286,718,-1,110,1,1
353081,25,-1,74,1,1
353081,135,-1,94,1,1
353081,216,-1,179,1,1
353081,228,-1,163,1,1
353081,270,-1,62,1,1
353081,491,-1,179,1,1
353081,544,-1,35,1,0
353081,593,-1,112,1,1
353081,695,-1,101,1,1
353081,753,-1,140,1,1
353081,789,-1,49,1,0
358895,133,-1,124,1,1
358895,142,-1,118,1,1
358895,186,-1,115,1,1
358895,240,-1,86,1,1
358895,378,-1,113,1,1
358895,412,-1,51,1,0
358895,590,-1,66,1,1
358895,592,-1,51,1,0
358895,661,-1,50,1,0
358895,693,-1,31,1,0
358895,781,-1,46,1,0
360784,134,-1,144,1,1
360784,262,-1,155,1,1
360784,284,-1,77,1,1
360784,396,-1,33,1,0
360784,410,-1,48,1,0
360784,454,-1,63,1,1
360784,495,-1,107,1,1
360784,576,-1,105,1,1
360784,635,-1,78,1,1
360784,686,-1,140,1,1
360784,695,-1,96,1,1
368412,87,-1,76,1,1
368412,93,-1,33,1,0
368412,271,-1,129,1,1
368412,346,-1,61,1,1
368412,457,-1,148,1,1
368412,535,-1,22,1,0
368412,614,-1,41,1,0
368412,621,-1,124,1,1
368412,732,-1,85,1,1
368412,734,-1,177,1,1
368412,770,-1,150,1,1
371895,126,-1,125,1,1
371895,134,-1,175,1,1
371895,150,-1,147,1,1
371895,199,-1,84,1,1
371895,217,-1,173,1,1
371895,599,-1,28,1,0
371895,610,-1,115,1,1
371895,736,-1,120,1,1
372921,104,-1,122,1,1
372921,166,-1,145,1,1
372921,365,-1,136,1,1
372921,471,-1,72,1,1
372921,541,-1,155,1,1
372921,557,-1,120,1,1
372921,628,-1,163,1,1
372921,657,-1,143,1,1
372921,708,-1,148,1,1
373571,24,-1,120,1,1
373571,200,-1,76,1,1
373571,279,-1,39,1,0
373571,295,-1,149,1,1
373571,309,-1,79,1,1
373571,500,-1,129,1,1
373571,638,-1,83,1,1
375846,285,-1,74,1,1
375846,384,-1,141,1,1
375846,418,-1,98,1,1
375846,483,-1,76,1,1
375846,606,-1,47,1,0
375846,697,-1,166,1,1
375846,726,-1,67,1,1
381288,285,-1,55,1,0
381288,362,-1,133,1,1
381288,365,-1,135,1,1
381288,421,-1,162,1,1
381288,490,-1,99,1,1
381288,503,-1,149,1,1
381288,526,-1,150,1,1
381288,562,-1,168,1,1
381288,630,-1,106,1,1
381288,631,-1,67,1,1
381288,679,-1,87,1,1
383498,20,-1,100,1,1
383498,105,-1,165,1,1
383498,205,-1,23,1,0
383498,223,-1,177,1,1
383498,354,-1,180,1,1
383498,431,-1,104,1,1
383498,532,-1,177,1,1
383498,580,-1,22,1,0
383498,583,-1,78,1,1
383498,646,-1,50,1,0
383498,771,-1,98,1,1
383498,773,-1,25,1,0
384018,126,-1,56,1,0
384018,318,-1,26,1,0
384018,485,-1,26,1,0
384018,519,-1,56,1,0
384018,583,-1,34,1,0
384018,689,-1,154,1,1
384018,732,-1,87,1,1
384018,745,-1,83,1,1
384737,58,-1,144,1,1
384737,74,-1,117,1,1
384737,105,-1,126,1,1
384737,163,-1,173,1,1
384737,166,-1,162,1,1
384737,324,-1,130,1,1
384737,339,-1,155,1,1
384737,385,-1,175,1,1
384737,413,-1,27,1,0
384737,505,-1,70,1,1
385128,52,-1,159,1,1
385128,165,-1,117,1,1
385128,259,-1,83,1,1
385128,296,-1,127,1,1
385128,329,-1,26,1,0
385128,347,-1,81,1,1
385128,361,-1,169,1,1
385128,509,-1,80,1,1
385128,591,-1,54,1,0
390062,44,-1,63,1,1
390062,62,-1,69,1,1
390062,97,-1,31,1,0
390062,245,-1,57,1,0
390062,574,-1,34,1,0
390062,616,-1,80,1,1
390062,621,-1,151,1,1
390062,632,-1,32,1,0
390062,674,-1,47,1,0
390062,734,-1,56,1,0
390062,745,-1,56,1,0
397243,307,-1,149,1,1
397243,487,-1,148,1,1
397243,530,-1,49,1,0
397243,554,-1,156,1,1
397243,622,-1,20,1,0
397243,737,-1,63,1,1
397243,789,-1,120,1,1
399174,108,-1,67,1,1
399174,176,-1,87,1,1
399174,201,-1,130,1,1
399174,307,-1,115,1,1
399174,362,-1,161,1,1
399174,455,-1,131,1,1
399579,194,-1,91,1,1
399579,215,-1,38,1,0
399579,557,-1,94,1,1
399579,657,-1,153,1,1
399579,794,-1,177,1,1
400535,1,-1,139,1,1
400535,25,-1,48,1,0
400535,79,-1,83,1,1
400535,198,-1,90,1,1
400535,200,-1,151,1,1
400535,286,-1,21,1,0
400535,312,-1,143,1,1
400535,523,-1,157,1,1
400535,657,-1,174,1,1
400535,695,-1,128,1,1
404180,6,-1,171,1,1
404180,73,-1,171,1,1
404180,366,-1,167,1,1
404180,398,-1,179,1,1
404180,520,-1,137,1,1
404733,172,-1,161,1,1
404733,267,-1,50,1,0
404733,330,-1,154,1,1
404733,559,-1,78,1,1
408567,96,-1,64,1,1
408567,138,-1,179,1,1
408567,182,-1,151,1,1
408567,186,-1,40,1,0
408567,188,-1,144,1,1
408567,361,-1,175,1,1
408567,366,-1,156,1,1
408567,444,-1,97,1,1
408567,516,-1,175,1,1
408567,532,-1,48,1,0
408567,541,-1,174,1,1
408567,601,-1,42,1,0
412092,25,-1,72,1,1
412092,32,-1,156,1,1
412092,379,-1,46,1,0
412092,434,-1,39,1,0
412092,633,-1,105,1,1
412154,159,-1,133,1,1
412154,173,-1,67,1,1
412154,392,-1,96,1,1
412154,469,-1,36,1,0
412154,534,-1,37,1,0
412154,549,-1,75,1,1
412154,637,-1,114,1,1
417320,14,-1,94,1,1
417320,80,-1,164,1,1
417320,203,-1,65,1,1
417320,211,-1,20,1,0
417320,521,-1,48,1,0
417320,523,-1,130,1,1
417320,571,-1,174,1,1
417320,603,-1,56,1,0
417320,693,-1,46,1,0
